pet_mbti,trainer_mbti,mbti_score,activity_match,experience,total_score
INTP,ISFJ,0.7013757604107027,-5,7,95.0
ISTP,ESFP,0.7397295935880189,10,1,95.0
ESFJ,ISFP,0.7151395686953059,-5,2,71.7313950993579
ISTJ,ISFP,0.5346546209488481,5,3,78.0911640986071
INTJ,ENTP,0.7063041506915307,5,2,95.0
ISTJ,ESFP,0.8048982966349223,0,4,95.0
ISFP,ENTJ,0.5511129074505141,5,8,95.0
ESTP,ESTJ,0.6817143344452445,10,5,95.0
ENFJ,INTJ,0.8991770980132725,10,3,95.0
ESTJ,ENFJ,0.787587251324145,0,6,95.0
ESFP,ISFP,0.5501549803691477,0,10,95.0
INTJ,INTJ,0.7494057779590533,-5,4,89.96097439009539
ESTJ,ESFJ,0.7396458940078787,5,7,95.0
ISFJ,ISFJ,0.5521514097439805,0,5,95.0
ENTJ,INTJ,0.564284719138857,10,3,78.9551324712757
INTJ,ESFJ,0.5327410264243702,5,10,95.0
ESTP,ISTJ,0.6591237486336643,0,7,95.0
ENTP,ISFJ,0.8827826679985584,-5,1,94.14805898622878
ENFJ,ENFJ,0.6312624050291891,-5,7,79.3101161943919
ENFP,ISFP,0.6911860978345477,5,6,95.0
ENTP,ISFP,0.6893762552596712,5,9,95.0
ESTP,ESFP,0.7344728996255042,5,2,95.0
ENTJ,ISFJ,0.7078834143970227,-5,9,95.0
ENTJ,ISTP,0.6564467536907792,10,7,95.0
INTP,ISTJ,0.6902392298354993,5,8,95.0
ENTJ,ISTJ,0.7156954706591829,5,1,92.25662514609623
ENFJ,INTP,0.6502752264022821,10,2,95.0
ISFJ,INFP,0.5107250278589824,-5,5,61.475358474886754
ESTP,ESFJ,0.7951809606578072,5,3,95.0
ENFJ,ENTJ,0.7689781998494982,5,4,95.0
ENTJ,ISFP,0.5172406237160079,5,4,79.49436105461015
ENFJ,ISFJ,0.8021838918130164,-5,4,95.0
ENFP,ENTJ,0.6713503202580142,5,10,95.0
ESTJ,ESFJ,0.8140093545742918,0,10,95.0
INTJ,ENFJ,0.8782157358453915,-5,8,95.0
ESTJ,ESFP,0.8253978238027992,5,8,95.0
ESFJ,ENTP,0.5021328226339855,0,2,63.81717749159518
ISTJ,ISFP,0.547274289271714,5,7,87.95108818149208
ENTJ,ISFP,0.5464819938885501,5,10,95.0
INFP,ISTP,0.5557574520997484,5,6,95.0
ENTJ,ESFP,0.6015078441430883,5,6,95.0
ISTJ,ISFP,0.6022815395741528,0,9,95.0
ESFP,INTP,0.6239226710599154,5,7,95.0
INTP,INTP,0.6208942139198241,0,3,82.8405305285921
INTJ,ENTP,0.6541404901354079,-5,3,65.80057927961941
ESTP,ESFP,0.5406160113468436,0,3,80.72843527368576
ESTP,ESFP,0.8768057412601642,0,3,95.0
ESTP,ENTP,0.8403039216377834,0,1,95.0
ENFP,INFJ,0.8877288208861809,5,5,95.0
ISFJ,INTJ,0.8533527269769137,10,7,95.0
ENTP,ESTJ,0.8143408827930783,5,8,95.0
ESTP,ENFJ,0.7679761314569682,0,6,95.0
ISTP,ESFP,0.8353782040912647,0,2,95.0
INTJ,ESFJ,0.5495631489927637,10,4,95.0
ISTP,ENFP,0.8490888797879392,5,2,95.0
ISFP,ISTP,0.8812806804181559,-5,5,95.0
INFP,ESFJ,0.6024836161962638,0,2,74.72773986029918
ENTP,ESTJ,0.5798569054022285,-5,8,87.89280467629222
ISTJ,ESTJ,0.8953907553861107,-5,3,90.28682359880142
INFJ,INFJ,0.8677971694749158,10,7,95.0
ESFJ,ESFP,0.870794076985457,5,5,95.0
INFP,ISTP,0.5640934635357076,-5,10,88.52241241283245
INTP,ESTJ,0.6161906019790304,10,3,89.2166185445054
ESFJ,ENTJ,0.6056044063271969,10,10,95.0
ESFJ,ENTP,0.6401349987253853,0,4,89.5502775042754
ESFJ,ESTP,0.8008229579760993,5,8,95.0
INFJ,ESTJ,0.5432310513965335,5,1,68.6223837219468
ESTJ,ESTP,0.5104854745701748,0,1,52.90511855059612
ISTP,ISTP,0.5213202518597829,5,5,84.23607301225685
ISTJ,INTP,0.8350567486422278,5,1,95.0
ESFP,ESFP,0.6312650935364195,10,8,95.0
ISFP,ISFP,0.7400400078329996,0,8,95.0
ENTJ,ENFP,0.7066962540684808,10,7,95.0
ISFP,ENFJ,0.852518503757062,0,8,95.0
ENFJ,INTP,0.6910133961411504,0,4,95.0
ENFP,ESFP,0.7752246942270595,-5,2,87.22804082358716
ISTP,ENTJ,0.5503708337358117,10,10,95.0
ENFJ,ISFP,0.7211489487887093,5,7,95.0
ENFP,ENTP,0.7033035173910068,5,5,95.0
ISTJ,ENFP,0.8287846538722757,0,10,95.0
ESTP,ESFP,0.8609817958265666,0,3,95.0
INTP,ISTJ,0.5622584702535577,-5,1,54.88173171866139
ENFP,ENFJ,0.5121360210126532,0,9,95.0
ESTJ,ESTJ,0.8578745846599813,-5,1,79.19108912515175
ENTP,INTP,0.7348974289148597,-5,3,78.34617463613935
ESTP,INFJ,0.6280438252261099,0,5,88.39589446740516
INFP,ESTP,0.6722674932957633,5,5,95.0
INTP,ESFJ,0.7012584716799553,5,1,95.0
ESTJ,ENFP,0.6042776930838193,10,8,95.0
ISTJ,ISTP,0.7518570431642605,10,1,95.0
ISTP,ESTJ,0.8569550651842059,0,7,95.0
ISFP,ESFJ,0.8176104726842062,-5,6,95.0
ENFJ,INFJ,0.8050139721888943,-5,5,95.0
ISFJ,ESFP,0.7911752735201008,0,9,95.0
ENTJ,ISTP,0.5215570863209296,5,5,85.39736419475757
INFJ,ESFP,0.8988859239070912,5,1,95.0
ISFP,ESFP,0.6084569389939871,5,7,95.0
ISFP,ESFP,0.584438318200318,-5,1,73.88563565300414
ENTP,ISFJ,0.5973079926538416,0,10,95.0
INTP,ESFP,0.75530054578185,0,7,95.0
ESTP,INFJ,0.7514453836991326,10,2,95.0
ENTP,ENFJ,0.6891000577831369,0,1,73.20951807586653
INFP,ENTJ,0.8175276594019381,10,2,95.0
INTP,ENTP,0.7613967555978023,-5,6,95.0
ISFP,ESTP,0.6857474877678161,10,5,95.0
ISFJ,INFJ,0.5089610133428235,0,10,79.46598989482459
INFP,ENFJ,0.6312769171406315,5,6,95.0
ISTJ,ENTJ,0.8013313056748343,5,7,95.0
ISTJ,ISTP,0.7044257549746973,10,7,95.0
INTP,INTP,0.5747876525111417,10,5,89.3117347416222
ISFJ,ENFP,0.7392542522321386,10,3,95.0
ENFP,ISTP,0.6546154426451213,-5,4,80.02773784424883
ISFP,ISTJ,0.6567055438749891,10,3,95.0
ISFJ,INFJ,0.8112808459263223,10,9,95.0
INTP,ISTP,0.5616880581655297,-5,4,70.70278892199097
ESFJ,ESTJ,0.7616361196340327,-5,3,90.48353779012707
ENTJ,INTP,0.887834906982054,0,4,95.0
ESTP,ISFJ,0.6980256121392601,10,10,95.0
ENTP,ISTP,0.8401939896159476,10,9,95.0
ISFJ,INTP,0.6716795225099317,0,5,95.0
ENFP,ENFP,0.7170338353648145,0,10,95.0
ENTP,INFJ,0.7286289157868041,0,5,95.0
INTP,INTP,0.6701620014773102,5,10,95.0
INTP,INFJ,0.6480219320338456,5,7,95.0
INFP,ISFJ,0.7980149819495816,0,7,95.0
INFJ,ENTJ,0.7234954618295564,5,9,95.0
ENFP,ESTP,0.6572803084867347,0,8,95.0
INTP,INTP,0.6203699365499848,-5,3,66.29365430166996
ESFP,ENFP,0.7648588873929103,10,6,95.0
ENTP,INFJ,0.770264804697605,-5,3,91.62772687026381
ISTP,INFP,0.6946589643907918,-5,8,94.183815876898
ESTJ,ISTP,0.766608413139821,10,7,95.0
ESFJ,INFJ,0.5637671376561922,10,10,95.0
ENTJ,ESFJ,0.8967295480986397,0,2,93.44850462210866
INTP,ESFJ,0.5105101155093308,-5,3,55.594457627634384
ENFP,ENFP,0.5334952916917751,0,10,95.0
ENFJ,ENTJ,0.5098205506614641,5,1,60.346398104330575
ENTP,ESTJ,0.7958692842059586,-5,7,95.0
INTJ,ESFJ,0.5678528613545119,-5,9,95.0
ESTP,ISFJ,0.7862433624136254,10,9,95.0
INFP,ISFJ,0.7765225205016149,0,2,95.0
ENFP,INFJ,0.7298948693837519,10,4,95.0
ISTP,ISFJ,0.5934775853825502,5,8,95.0
ESFP,ISTP,0.7177337767061372,10,8,95.0
ENFP,ENTJ,0.5287933856833664,5,1,70.6143746747632
ENTJ,ISFJ,0.5759870754411417,10,2,89.32507933432207
ESFP,INFJ,0.7392550503136575,10,8,95.0
ISFJ,ISFJ,0.7644317839375039,5,1,92.8354384689312
INTJ,INFP,0.6254217032167795,5,5,95.0
ENTP,ENTJ,0.7017106150937849,5,8,95.0
INTJ,ISFJ,0.6363091330000196,0,1,71.68012086918446
INTJ,INFP,0.5545203363795448,5,2,74.39372340089226
INTP,ENFP,0.7844498312291002,-5,1,79.0518046399094
ENTP,ENFP,0.6515582897314067,5,4,91.44164921221409
INTJ,ISTP,0.6880547034572562,10,4,95.0
INTP,INTP,0.7512376911899437,10,3,95.0
INTJ,ESTJ,0.6185256369665365,10,6,95.0
ESFJ,ENFP,0.8298640701559469,5,2,95.0
ENTJ,INTP,0.8119778425182591,5,9,95.0
ESFP,ESTJ,0.5860015021039023,10,1,90.50219389603488
ISTP,ISTJ,0.5917030055193415,5,6,95.0
ISTP,ISFP,0.8180464338031006,0,10,95.0
ENTJ,ESTJ,0.5819069646256436,0,7,84.07302267600429
ENTJ,INTJ,0.740439958216519,5,5,95.0
INFP,ESTJ,0.5914854822139362,0,10,95.0
ESFJ,ESFJ,0.8315010372777178,0,5,95.0
ESFP,ISTP,0.7554734741574414,10,5,95.0
ESTP,ISTJ,0.6150141727383377,-5,8,95.0
ENTJ,INTJ,0.8902716651458487,10,6,95.0
ENTJ,ENFJ,0.6594844254793165,0,4,94.95309094374137
ENFP,INTJ,0.7526539328883652,5,8,95.0
ESFP,ISFJ,0.7534770241267026,0,10,95.0
ESTP,ESFP,0.646391322863801,-5,1,67.88671544154418
ISFP,INFP,0.7390973215423655,5,7,95.0
ISFP,INFJ,0.5495482338411057,10,10,95.0
ESFJ,ESFJ,0.6554993904043297,5,4,95.0
INFJ,ISTJ,0.7738703130067682,10,10,95.0
ENTP,INTJ,0.8967524205086459,-5,5,95.0
INFP,ESTJ,0.6974774936292062,0,1,80.49096159853924
ISTP,ESTP,0.8962552476146293,10,2,95.0
ENFJ,ENTP,0.5019120581664759,5,9,95.0
ISFP,INTJ,0.5876129698628135,10,2,89.15868319051194
INTP,INFP,0.5743863938421127,10,8,95.0
ENFJ,INTP,0.5129373086086191,5,7,90.0677962135295
ENTP,ISFJ,0.5543200835607307,5,3,89.48654998234251
ESFJ,INFJ,0.7579896422297534,5,5,95.0
ISTP,ISTJ,0.7997152215195988,0,4,95.0
ISFP,INFJ,0.8213485555112446,10,7,95.0
ISFJ,ISFP,0.8431890986742063,5,7,95.0
INFP,INTJ,0.8868206533951095,0,8,95.0
INFJ,ENTP,0.559818277306723,5,1,78.42540044061765
ENFP,ESTP,0.8983019642227175,10,3,95.0
INFP,ENFP,0.549613655031985,5,7,95.0
ISFP,INTJ,0.5248752953283167,5,8,95.0
ESFJ,INTJ,0.8767627486299432,0,1,89.54296113401361
ISTP,INFP,0.7696965127983751,-5,6,95.0
ESFP,INFJ,0.5340693546445665,-5,9,85.25419897033102
ESFP,INTJ,0.7222768778097683,5,8,95.0
ENFP,ENTP,0.8476354130196433,-5,10,95.0
ISFP,INFJ,0.7317780235450785,10,7,95.0
ISFP,ESTJ,0.8606527177692691,10,6,95.0
ENFJ,INTJ,0.881477437248282,5,10,95.0
ENTJ,INTP,0.7971789741374444,10,4,95.0
ENTP,ENTJ,0.7984819435339543,10,5,95.0
INTJ,INTJ,0.7185912937034669,0,10,95.0
ISTJ,ENTJ,0.5099454881635547,-5,7,71.97671974331573
ENTP,ESFJ,0.874854928948313,-5,9,95.0
INFJ,INFJ,0.8575020543276481,10,4,95.0
ESTJ,INTJ,0.5574438510348437,5,9,95.0
INFP,ENTJ,0.6547033108780327,5,4,89.26953146331236
ISFP,ENTP,0.5920342321680857,-5,3,63.928507046621895
ESFP,INFP,0.5045142885226317,10,7,95.0
ESFP,ISFJ,0.8186067200280409,5,8,95.0
INTJ,ENTP,0.6579026931170247,-5,9,95.0
INTP,ISFP,0.5446667556765801,10,7,95.0
INFP,ENTP,0.6339356955818276,5,8,95.0
INFJ,ENTJ,0.7879389180192061,-5,9,95.0
ESFJ,ESTJ,0.5990517115789364,0,8,95.0
INFJ,INTJ,0.5024160604026843,10,5,95.0
ISFP,ESTP,0.856706348112577,-5,10,95.0
ENFJ,ESFJ,0.5670779812107981,10,8,95.0
ENFP,ENTP,0.5918473787660548,0,10,95.0
INTJ,ENFJ,0.8740499440108038,0,3,95.0
ISFJ,INTJ,0.82563859114543,-5,5,95.0
ENTP,ESFJ,0.627673314348925,10,9,95.0
ESTP,INFJ,0.8169995494030593,0,4,95.0
ESFJ,ISFJ,0.8328560071976259,-5,10,95.0
INFP,ESTP,0.7213792280603851,0,5,95.0
ENTP,ISTP,0.5861054042420362,0,7,89.1594088140856
ESTP,ISFP,0.5759306594933304,10,7,95.0
ESFP,ENFP,0.5869745363667835,-5,7,83.50049863439729
ESTJ,INTP,0.5827435462803666,0,7,90.25833995934356
INFJ,ENFP,0.5944868241356065,5,1,83.37217160282793
ENFJ,INFP,0.8662746973967848,0,7,95.0
ISTJ,ESTJ,0.7240242540632792,0,8,95.0
ISFJ,ISTJ,0.5666949098081147,-5,4,74.86560640025287
INTJ,ESTP,0.6052202245016803,5,10,95.0
INFJ,ISFJ,0.6289052768959942,5,2,95.0
INTJ,ENTJ,0.7308503043860897,0,1,91.07618012010627
INFP,ESFJ,0.5340049300031166,10,9,95.0
INFJ,ENFJ,0.535606196675922,-5,7,76.74947919015193
ISFP,ENTP,0.877844239180285,10,1,95.0
INFP,INFJ,0.8501952975076228,5,2,95.0
INTP,ISTP,0.6196490457094908,-5,9,95.0
ISFP,ISFP,0.6341881454520999,10,10,95.0
ISFP,ENTP,0.8715483764767142,-5,10,95.0
ENFP,ESFJ,0.6035458979817656,0,2,77.66582939976676
ENFP,ENFJ,0.5723124890099442,5,8,95.0
INTJ,ENFP,0.8452376566266775,0,3,95.0
INTJ,INFJ,0.6517578140994005,-5,1,61.24828092764933
INFP,INFP,0.8536367734445143,0,10,95.0
ISFJ,ESFP,0.8230606282013591,0,5,95.0
ENTJ,INFP,0.6479763396858726,0,6,95.0
ISTJ,ESTP,0.6199957736641322,0,7,95.0
INFP,ENFP,0.7838709279440672,0,8,95.0
ENTJ,ESFP,0.5562535398322501,10,7,95.0
ISTJ,ISTP,0.8356879340059362,5,7,95.0
INTP,ESFP,0.7816467205149786,10,8,95.0
INTP,INTP,0.6471225735568357,-5,2,68.3345279990588
ENTJ,ENFP,0.8073487334021316,10,9,95.0
ENTJ,INFP,0.7004402359805527,5,10,95.0
INTJ,ISFJ,0.7401985510775093,0,3,94.97412840169761
ENTJ,INTJ,0.5868691134654863,10,5,95.0
ENFJ,INTJ,0.5171376773837693,10,8,95.0
ENTP,ENFJ,0.7579126287353015,-5,6,95.0
ISFP,ENTJ,0.807530618193357,0,3,95.0
INTP,ENFJ,0.7920063926202625,-5,8,95.0
ESTP,INFJ,0.5656332602460088,0,1,66.82197899560582
ISFJ,ESTP,0.8944888247559604,10,1,95.0
INFJ,ISFP,0.7084138567697025,5,4,95.0
ENFP,INFJ,0.6765639685203081,-5,10,95.0
ENTJ,ISFP,0.6778118703100824,0,1,88.0776705732367
ISTJ,ISTJ,0.5812077366463557,0,8,93.23492482623297
ISTJ,ESFP,0.576091483593089,0,10,95.0
ISTJ,ISFJ,0.5324646130123768,10,4,94.10271798731502
ESTP,ISTJ,0.7254457936402903,10,9,95.0
ISFP,ENFJ,0.7190086250790483,5,1,83.8126972961269
ENTJ,ENTJ,0.7919538745439638,10,7,95.0
INFP,ESFP,0.8808439323972213,10,5,95.0
ISTP,ENTP,0.6665264563146818,-5,9,95.0
ISTJ,INTP,0.5434701324918246,-5,7,79.97289352326979
ESTJ,INFP,0.7447694145245971,10,1,95.0
ENTJ,ESTJ,0.6393001842443787,-5,8,81.69872030537616
ENTJ,ESFP,0.7489235246319617,0,1,73.1112994192992
ENTJ,ENFJ,0.5613053352629866,5,2,70.15424108320042
ENTP,ISFJ,0.5652193899039784,0,9,95.0
ISTJ,ESFJ,0.6301209248501783,5,3,92.24735549780262
ISTJ,ENFJ,0.7737649563071873,-5,1,79.09890454533323
ESFJ,INTJ,0.7454842773189196,0,2,89.36545564620164
INFJ,INTJ,0.7556139940308699,10,7,95.0
INFJ,INFJ,0.5030162466427001,10,8,95.0
ESFJ,INFP,0.8828763128510151,0,9,95.0
INFJ,INTP,0.8474763282095146,5,2,95.0
ENTP,ISFJ,0.7817198619088437,10,9,95.0
ENTJ,ENFP,0.8901660122118482,-5,7,95.0
INFJ,ENTP,0.8412160353160032,0,6,95.0
INFJ,ENTJ,0.8155170300867027,-5,4,91.02138582020046
ENTJ,ENTJ,0.8456048628628545,5,5,95.0
INFJ,INTP,0.6045415747028053,0,7,95.0
ENFJ,INTJ,0.6131774493702017,0,7,95.0
ESFP,INFJ,0.5244413548237857,-5,1,47.23606256484475
INTP,INFP,0.6753140189694367,-5,5,81.62547524321215
ENTP,ESFP,0.7715804512528222,0,8,95.0
INFP,ENFP,0.7190734484734445,5,5,95.0
INTJ,ISFP,0.5438205366695178,-5,9,80.06407710181735
INFJ,INTP,0.808094681026271,0,3,95.0
ESFP,ESTJ,0.5792073368808255,0,10,95.0
ENTJ,ENFJ,0.8770066660505529,0,8,95.0
ISTP,ISFJ,0.7475024896784233,5,7,95.0
ESTP,ESTP,0.7737272752530808,10,9,95.0
ENFJ,ENFJ,0.8327211249628999,-5,10,95.0
ENTP,ENFJ,0.6683965294561952,0,6,95.0
ESTP,ISFJ,0.605453346861485,0,4,91.79556824059213
ESTJ,INTP,0.8677125269693937,10,8,95.0
ENTJ,ISTP,0.6409242699524844,-5,8,81.83609637469095
ENTP,ENTP,0.7980300567788992,0,2,95.0
ESFP,ESTJ,0.7781079952172241,-5,8,95.0
INTP,INFP,0.7246851971984594,5,7,95.0
ISTP,INTP,0.8657399401571239,-5,5,95.0
INTJ,ESTJ,0.5604234387270812,0,7,90.45876042127954
INFP,ENFJ,0.7378427762328506,10,10,95.0
ENTJ,ESFJ,0.738047892753183,10,1,95.0
ISFJ,INFJ,0.7954023869779715,0,2,92.25063466664571
ISFP,ISFJ,0.78707864328014,10,5,95.0
INTJ,ESTJ,0.6284365917811991,10,3,95.0
ISTP,ESFP,0.879825506219798,0,3,95.0
INFJ,ESFP,0.5515755297162181,5,10,95.0
ENTP,ISFJ,0.6875782534601144,5,6,95.0
ESFP,INFJ,0.899700732782212,10,9,95.0
INTP,INTJ,0.8657134058173721,-5,8,95.0
ESTJ,ESFP,0.8904519063961729,-5,6,95.0
ISFJ,ISFJ,0.6378839731853376,5,8,95.0
ESTP,INFP,0.5954735999951989,10,4,95.0
ISFP,ESFJ,0.6863489427395987,-5,2,69.34767100266279
ENTP,INFP,0.5156981850016351,10,5,95.0
ENTP,ESTJ,0.7361706974773956,0,7,95.0
ISTJ,ESFJ,0.807102352365178,-5,9,95.0
INTJ,ENFP,0.8542781203416332,0,2,92.87330979386608
INFP,INTP,0.6047917246276671,5,9,95.0
INTP,ISTJ,0.6980778743608558,5,6,95.0
ENTP,ESTP,0.5611182803008848,-5,1,51.77762315918532
ENFP,ESFJ,0.5853567174647996,5,4,95.0
ESTP,ESFJ,0.639407634234898,10,4,95.0
INTJ,ISFP,0.8271924790429839,10,8,95.0
ISFJ,ISTP,0.6416955226188771,5,8,95.0
ESFP,ISFJ,0.8462898219695498,0,5,95.0
INFJ,INFJ,0.5107726406793485,0,3,67.61762233817039
ISFP,INTP,0.8525219232918881,10,7,95.0
ISTP,INTP,0.7675244004501387,-5,3,81.29027016653178
ENTJ,ESFJ,0.8888382145567,5,7,95.0
ESFP,ENFP,0.6742050029326834,-5,10,95.0
ENTJ,ESFP,0.8241188018403184,5,4,95.0
ESTJ,ENFP,0.5243139841266637,5,7,95.0
ISFP,ISTJ,0.6373372325944116,5,6,95.0
INFJ,ESFP,0.8425525030603915,-5,10,95.0
INFP,ISTP,0.627065976815894,5,8,95.0
ESTP,ENTP,0.5578245658371931,0,7,90.6608104559939
ISFJ,INTJ,0.7156803451814452,-5,4,70.30034191290456
INFJ,ESTP,0.674237193484205,5,6,95.0
INFP,ISTP,0.789439921493744,10,5,95.0
ENFJ,ENTJ,0.6816764810090646,5,9,95.0
INTP,ESFJ,0.7779376605632053,5,8,95.0
ISTJ,INFJ,0.7044848652166296,-5,2,69.52312555760257
ESTP,INTP,0.8145158089189284,-5,6,95.0
INTP,ISFJ,0.877367410484527,10,2,95.0
ENTP,ENTP,0.6204495129411756,5,5,95.0
INFP,ENTP,0.8794894461890614,-5,9,95.0
ISTP,ESTP,0.6987473662036507,-5,1,81.44944938429302
INFJ,ESFJ,0.5691649475722782,10,1,95.0
INFJ,ISTP,0.7639097196829012,-5,1,77.15673125901418
ENFP,ENTP,0.8583333316445418,0,3,95.0
ISTP,ESTP,0.561738793581448,0,6,82.71177811772463
INTP,ESFP,0.8485551214016471,0,10,95.0
INFJ,ENFP,0.5455446153466784,5,7,95.0
ISFP,ISTJ,0.5770443237440401,5,4,88.01921949267478
ISFP,ESTJ,0.7570197430576493,0,10,95.0
ENTJ,ISFJ,0.6586286990576066,0,3,84.8658398956185
INFJ,ESFJ,0.7478802042389712,-5,1,87.25580741168491
INFJ,ENFJ,0.6359974085633683,5,10,95.0
INTJ,INTP,0.7096374188355489,5,3,95.0
INTP,ESFP,0.5446789185938664,-5,1,45.47939396886533
INTP,ISTP,0.6835309504054591,10,3,95.0
INTJ,INTP,0.6104272869238161,0,4,91.27633073634014
ESTP,ESTJ,0.7545576951149187,0,4,95.0
ESFJ,ISTJ,0.6606174429490549,-5,4,80.57087962715104
INTJ,ESFP,0.7680342267036591,0,10,95.0
ENTP,ISFJ,0.8652031088262205,0,6,95.0
ESFJ,INFP,0.6378986588915755,-5,4,79.09091872272411
INFJ,ENFP,0.6288782564126907,0,6,93.48106260112951
ENTP,INFJ,0.7391756525944553,10,3,95.0
ENTJ,ISTP,0.506289741543373,5,1,79.33240935157824
ESFP,ESFP,0.7276801996182306,10,2,95.0
INTP,ESFP,0.7744441281217767,0,4,95.0
ENTP,INFP,0.5623272773029572,5,4,84.6748281423792
INTP,ENTJ,0.8013746626118603,5,8,95.0
ISTP,ESFP,0.6149546522344636,5,5,85.25268694013981
ISFJ,ENTP,0.7973685537127133,-5,10,95.0
ENTP,INTJ,0.564503235095118,-5,8,84.31005937361758
INTP,ESTP,0.719691400422342,5,10,95.0
ISTP,ENTP,0.8173965138797099,5,3,95.0
INTJ,ISTJ,0.840692418341036,0,10,95.0
ISFP,INFP,0.6045927905796351,0,2,80.25835786443665
ISFJ,ESTJ,0.5812660967027902,0,5,86.45175583717958
ESTP,ENTJ,0.6319792299099065,0,3,75.82391767138638
ENTJ,ISFJ,0.7613244320122976,-5,3,91.75623532305003
ENFP,INTJ,0.6000778505529204,5,1,75.36058210971764
ISFJ,ESFJ,0.6569411931920166,0,2,87.63035022112423
ESTP,ISTJ,0.5174703440929614,10,1,82.82229657133367
INTP,INFJ,0.7615621455409839,10,7,95.0
ENFP,INFP,0.5596854737773743,10,10,95.0
INTP,INFP,0.5695970347255056,0,6,80.98416450117436
ISFJ,INTP,0.5270085299063528,10,2,86.44862098338407
INFP,INFP,0.8652850781900121,-5,6,95.0
INTP,ENFJ,0.6495490368179362,0,8,95.0
ISTP,ENFJ,0.856235763200933,10,10,95.0
INTJ,ESTP,0.6735765101600384,5,5,95.0
ESTP,ISTJ,0.5846877022237598,-5,2,56.28428607820055
ENTP,ESFP,0.6757933591930816,5,5,95.0
INFJ,INFJ,0.8973533082125209,10,6,95.0
ISTJ,ISFJ,0.5167434080537727,-5,7,79.74644901464389
ESFP,ISFJ,0.8801526262308119,10,5,95.0
ESFJ,ENFJ,0.7935868553178169,-5,9,95.0
ENTJ,ESTJ,0.6634647557567892,5,3,88.27653878986526
ENTP,ENTP,0.8280347696868878,10,9,95.0
ENTJ,ISTP,0.6048364764990043,-5,10,95.0
ISFP,ESTJ,0.8432398267003918,5,2,95.0
ESTJ,INTP,0.5300413938387095,0,9,85.35663782618869
ESTP,ENTJ,0.8649744218707991,10,8,95.0
ENFP,ISFP,0.6871827820311486,0,2,72.89030080555123
ISTJ,ESTJ,0.5964507766576412,5,10,95.0
ESFJ,INTP,0.5872963056015512,-5,4,69.13870477572084
ESTP,ISTJ,0.7156322936933882,0,8,95.0
ENTP,ISFJ,0.8712866780937887,5,8,95.0
ESTP,ENTJ,0.6284377433203242,5,8,95.0
ESTJ,ISFP,0.5803312586320554,-5,10,95.0
ESFJ,INTJ,0.5683974652861943,-5,9,93.98713224646806
ENFJ,ISFP,0.6317498858548859,10,3,95.0
ESFJ,ESTJ,0.5345319747526007,-5,8,80.70294213376347
ENTP,ENTJ,0.6055320890440552,5,8,95.0
ISFP,ENTP,0.6138460454986493,10,6,95.0
ISTJ,ISFP,0.7751332630418951,10,6,95.0
ISFP,INTJ,0.7630188677699545,5,1,95.0
ENFJ,INFP,0.731157488758293,5,4,95.0
ISFP,ISTJ,0.8595420844569126,-5,3,94.24812893636759
INTP,INTJ,0.8437913502176257,10,5,95.0
ENTP,ENTJ,0.508524890286036,0,8,89.45699102866934
INTP,INFJ,0.5593637759718333,0,1,69.17235019716946
INTP,INFJ,0.8083370894727349,5,8,95.0
ISFJ,ENTP,0.6333140906305712,-5,3,71.05392584103618
ISFP,ENTJ,0.653716204699976,0,9,95.0
ENTP,INTP,0.7972586865251647,-5,2,78.26378012883502
ENFJ,INTJ,0.6241370741646138,-5,4,84.52833789220196
ISTP,ISFP,0.6483407591460686,0,8,94.71380765737067
ESFJ,ENFJ,0.579467227913521,0,2,70.41887137087262
ISFJ,ENFP,0.8646048480980033,-5,3,92.22997819078152
INTP,ESFJ,0.85285496936035,-5,9,95.0
ENFJ,INTP,0.5094964574955029,10,2,84.45414250300021
ESFP,ISTJ,0.7115556647449448,-5,10,95.0
ISTP,ISFJ,0.6537332000992432,-5,4,72.31748736283923
INFJ,ISFP,0.6618554614348576,0,9,95.0
INFJ,INTJ,0.6922629445713189,-5,9,95.0
ENFJ,ENFJ,0.608148897267846,5,3,92.87196624454256
ISTJ,ENTP,0.8893479327345167,10,2,95.0
INFJ,ESTJ,0.5746247207947991,10,4,94.58013011683703
ISFP,INTJ,0.7100014301523719,0,5,95.0
ISFJ,ENTJ,0.8113218725805107,10,1,95.0
ESFJ,ISFP,0.5135607002777035,10,6,95.0
ENTP,ISFJ,0.5869482546734696,-5,2,52.57281375707842
ISTJ,INTP,0.5887993656745141,-5,2,63.50871771955945
INTP,ISTP,0.606176521108628,10,9,95.0
ENTJ,ESFJ,0.6670685519485446,10,3,95.0
ENFP,INTP,0.5524055907702123,10,1,78.36540951926663
ESFP,INTP,0.8763720672445963,-5,1,88.67746042140995
ESFP,INTJ,0.8360847168605923,10,1,95.0
ESTJ,ESTP,0.5145363314139052,5,10,95.0
ISTP,ISFP,0.8099873165292619,10,1,95.0
INTP,ESTJ,0.6102079290916107,0,3,75.03880186226411
INTP,ESFP,0.6746883892833988,-5,2,70.05483093227721
ESFJ,ISTJ,0.6201654744404292,0,4,80.16548743633295
INFP,ISFP,0.7491687308439061,-5,8,95.0
ENTJ,ESFJ,0.883329641501952,0,1,92.6723932845338
INFP,ENTJ,0.7702673724610924,-5,5,95.0
ESFJ,INTJ,0.5316400358778912,10,10,95.0
ENTP,ENFJ,0.7955583629435565,5,2,95.0
